ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV	SONARS	PROSTRINGS	CLASSES	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	MORPHEMES
6939	RennellBellona_206	Rennellese	he/she	renn1242	ia	2642	206	184	mnv	POLLEX	He, she	1	False	abvd-abvd-206-244	ia	i a	65537		1---he/she	37	vv	7 7	XZ	IA	206.I.V 206.A.V	1.5 0.8	ia	1	523	- i a	?
7202	Tuvalu_753	Nanumea	he/she	tuva1244	ia	2642	753	184	tvl	29903		1	False	abvd-abvd-753-253	ia	i a	192205		1---he/she	37	vv	7 7	XZ	IA	753.I.V 753.A.V	1.5 0.8	ia	0	523	- i a	?
7458	Anuta_253	Anuta	he/she	anut1237	ia	2642	253	184	aud	POLLEX	Third person singular personal pronoun	1	False	abvd-abvd-253-212	ia	i a	65584		1---he/she	37	vv	7 7	XZ	IA	253.I.V 253.A.V	1.5 0.8	ia	0	523	- i a	?
219	VaeakauTaumako_375	Vaeakau-Taumako	head	pile1238	pihoulu	1256	375	24	piv	Hovdhaugen-375-2009		10,62	False	abvd-abvd-375-31	pihoulu	p i h o + u l u	89432		10---head	124	cvcvvcv	1 7 3 7 9 7 5 7	AXBZ_XBZ	PIHU_YLY	375.P.C 375.I.V 375.H.C 375.U.V 375._._ 375.Y.V 375.L.C 375.Y.V	2.0 1.5 1.75 0.8 0.0 1.5 1.75 0.8	piho+ulu	0	526 527	p i h o ◦ - u l u	? ?
480	Wallisian_258	Uvea, East	head	wall1257	'ulu	1256	258	24	wls	POLLEX	Head	1	False	abvd-abvd-258-35	'ulu	ʔ u l u	8469		1---head	38	cvcv	1 7 5 7	AXBZ	HYLY	258.H.C 258.Y.V 258.L.C 258.Y.V	2.0 1.5 1.75 0.8	ʔulu	0	527	ʔ u l u	?
691	Polynesian_658	Proto-Polynesian	head	poly1242	*qulu	1256	658	24		PawleyOC		1	False	abvd-abvd-658-27	*qulu	ʔ u l u	169710		1---head	38	cvcv	1 7 5 7	AXBZ	HYLY	658.H.C 658.Y.V 658.L.C 658.Y.V	2.0 1.5 1.75 0.8	ʔulu	0	527	ʔ u l u	?
920	Maori_85	Maori	head	maor1246	upoko	1256	85	24	mri	Biggs-85-2005		10	False	abvd-abvd-85-26	upoko	u + p o k o	8296		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUKU	85.Y.V 85._._ 85.P.C 85.U.V 85.K.C 85.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poko	0	528 526	u ◦ p o k o	? ?
1135	Kapingamarangi_217	Kapingamarangi	head	kapi1249	libogo	1256	217	24	kpg	POLLEX	Pollex 06: Libogo. :Head.	10	False	abvd-abvd-217-33	libogo	l i + b o g o	90445		10---head	124	cvcvcv	5 7 9 1 7 1 7	AX_AXBZ	LI_PUKU	217.L.C 217.I.V 217._._ 217.P.C 217.U.V 217.K.C 217.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	li+bogo	0	531 526	l i ◦ b o g o	? ?
1371	Tahitian_173	Tahitian (Modern)	head	tahi1242	upo'o	1256	173	24	tah	Clark-173-2005		10	False	abvd-abvd-173-29	upo'o	u + p o ʔ o	8384		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUHU	173.Y.V 173._._ 173.P.C 173.U.V 173.H.C 173.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poʔo	0	528 526	u ◦ p o ʔ o	? ?
1565	Emae_1030	Emae (Makatea)	head	emae1237	na-uru	1256	1030	24	mmw	52375		1	False	abvd-abvd-1030-24	na-uru	n a + u r u	255054		1---head	38	cv+vcv	4 7 9 7 5 7	AX_XBZ	NA_YRY	1030.N.C 1030.A.V 1030._._ 1030.Y.V 1030.R.C 1030.Y.V	2.0 1.5 0.0 1.5 1.75 0.8	na+uru	0	532 527	n a ◦ - u r u	? ?
1816	Rapanui_264	Rapanui (Easter Island)	head	rapa1244	puoko	1256	264	24	rap	POLLEX	Head (Mtx) [metathesis?]	10	False	abvd-abvd-264-40	puoko	p u o k o	8475		10---head	124	cvvcv	1 7 7 1 7	AXYBZ	PYUKU	264.P.C 264.Y.V 264.U.V 264.K.C 264.U.V	2.0 1.5 1.3 1.75 0.8	puoko	0	529	p u o k o	?
2080	Mangareva_239	Mangareva	head	mang1401	o'o	1256	239	24	mrv	POLLEX			False	abvd-abvd-239-40	o'o	o ʔ o	321421		2080---head	558	vcv	7 1 7	XBZ	UHU	239.U.V 239.H.C 239.U.V	1.5 1.75 0.8	oʔo	0	526	- o ʔ o	?
2081	Mangareva_239	Mangareva	head	mang1401	upoko	1256	239	24	mrv	POLLEX	Head	10	False	abvd-abvd-239-39	upoko	u + p o k o	8450		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUKU	239.Y.V 239._._ 239.P.C 239.U.V 239.K.C 239.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poko	0	528 526	u ◦ p o k o	? ?
2305	Luangiua_238	Luangiua	head	onto1237	poho/'ulu/	1256	238	24	ojv	POLLEX	Head (Tpe)	10,62	False	abvd-abvd-238-26	poho	p o h o	8449		10---head	124	cvcv	1 7 3 7	AXBZ	PUHU	238.P.C 238.U.V 238.H.C 238.U.V	2.0 1.5 1.75 0.8	poho	0	526	p o h o	?
2526	TongaTongaIslands_136	Tongan	head	tong1325	ʔulu	1256	136	24	ton	117207		1	False	abvd-abvd-136-26	ʔulu	ʔ u l u	8347		1---head	38	cvcv	1 7 5 7	AXBZ	HYLY	136.H.C 136.Y.V 136.L.C 136.Y.V	2.0 1.5 1.75 0.8	ʔulu	0	527	ʔ u l u	?
2777	RakahangaManihiki_589	Manihiki	head	raka1237	upoko	1256	589	24	rkh	Clark-589-2008	(common word)	10	False	abvd-abvd-589-49	upoko	u + p o k o	153469		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUKU	589.Y.V 589._._ 589.P.C 589.U.V 589.K.C 589.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poko	0	528 526	u ◦ p o k o	? ?
2778	RakahangaManihiki_589	Manihiki	head	raka1237	ulu	1256	589	24	rkh	Clark-589-2008	(respectful term)	1	False	abvd-abvd-589-48	ulu	u l u	153468		1---head	38	vcv	7 5 7	XBZ	YLY	589.Y.V 589.L.C 589.Y.V	1.5 1.75 0.8	ulu	0	527	- u l u	?
3044	Tikopia_155	Tikopia	head	tiko1237	poko/uru	1256	155	24	tkp	POLLEX	Head of human being (Fth)	10,62	False	abvd-abvd-155-32	poko	p o k o	8366		10---head	124	cvcv	1 7 1 7	AXBZ	PUKU	155.P.C 155.U.V 155.K.C 155.U.V	2.0 1.5 1.75 0.8	poko	0	526	p o k o	?
3266	Sikaiana_243	Sikaiana	head	sika1261	poho/ulu/	1256	243	24	sky	POLLEX	Head (Sps)	10,62	False	abvd-abvd-243-29	poho	p o h o	8454		10---head	124	cvcv	1 7 3 7	AXBZ	PUHU	243.P.C 243.U.V 243.H.C 243.U.V	2.0 1.5 1.75 0.8	poho	0	526	p o h o	?
3556	NorthMarquesan_38	Marquesan	head	nort2845	upoko	1256	38	24	mrq	POLLEX	Head (Dln)	10	False	abvd-abvd-38-33	upoko	u + p o k o	88552		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUKU	38.Y.V 38._._ 38.P.C 38.U.V 38.K.C 38.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poko	0	528 526	u ◦ p o k o	? ?
3557	NorthMarquesan_38	Marquesan	head	nort2845	u'u	1256	38	24	mrq	POLLEX	Head	1	False	abvd-abvd-38-32	u'u	u ʔ u	88551		1---head	38	vcv	7 1 7	XBZ	YHY	38.Y.V 38.H.C 38.Y.V	1.5 1.75 0.8	uʔu	0	527	- u ʔ u	?
3851	EastFutuna_210	Futuna, East	head	east2447	'ulu	1256	210	24	fud	POLLEX	Head	1	False	abvd-abvd-210-39	'ulu	ʔ u l u	88567		1---head	38	cvcv	1 7 5 7	AXBZ	HYLY	210.H.C 210.Y.V 210.L.C 210.Y.V	2.0 1.5 1.75 0.8	ʔulu	1	527	ʔ u l u	?
4160	Pukapuka_152	Pukapuka	head	puka1242	ulu	1256	152	24	pkp	Salisbury-152-2005		1	False	abvd-abvd-152-50	ulu	u l u	8363		1---head	38	vcv	7 5 7	XBZ	YLY	152.Y.V 152.L.C 152.Y.V	1.5 1.75 0.8	ulu	0	527	- u l u	?
4364	Mele-Fila_1163	Fila	head	mele1250	kele	1256	1163	24	mxe	52375			False	abvd-abvd-1163-24	kele	k e l e	255064		4364---head	874	cvcv	1 7 5 7	AXBZ	KELE	1163.K.C 1163.E.V 1163.L.C 1163.E.V	2.0 1.5 1.75 0.8	kele	0	530	k e l e	?
4565	Austral_1213	Ra'ivavae	head	aust1304	upoʔo	1256	1213	24	aut	Tamaititahio-1213-2015		10	False	abvd-abvd-1213-23	upoʔo	u + p o ʔ o	291174		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUHU	1213.Y.V 1213._._ 1213.P.C 1213.U.V 1213.H.C 1213.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poʔo	0	528 526	u ◦ p o ʔ o	? ?
4819	Tuamotuan_246	Tuamotu	head	tuam1242	upoko	1256	246	24	pmt	POLLEX	Head of a man	10	False	abvd-abvd-246-31	upoko	u + p o k o	88569		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUKU	246.Y.V 246._._ 246.P.C 246.U.V 246.K.C 246.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poko	0	528 526	u ◦ p o k o	? ?
4820	Tuamotuan_246	Tuamotu	head	tuam1242	uru	1256	246	24	pmt	POLLEX	Head, hair	1	False	abvd-abvd-246-30	uru	u r u	88568		1---head	38	vcv	7 5 7	XBZ	YRY	246.Y.V 246.R.C 246.Y.V	1.5 1.75 0.8	uru	0	527	- u r u	?
5066	Niuean_247	Niue	head	niue1239	ulu	1256	247	24	niu	POLLEX	Head	1	False	abvd-abvd-247-33	ulu	u l u	8458		1---head	38	vcv	7 5 7	XBZ	YLY	247.Y.V 247.L.C 247.Y.V	1.5 1.75 0.8	ulu	1	527	- u l u	?
5324	Austral_128	Rurutuan	head	aust1304	pao	1256	128	24	aut	Meyer-128-2005	animal head	14	False	abvd-abvd-128-36	pao	p a o	88556		14---head	341	cvv	1 7 7	AXZ	PAU	128.P.C 128.A.V 128.U.V	2.0 1.5 0.8	pao	0	533	p a o	?
5325	Austral_128	Rurutuan	head	aust1304	upoʔo	1256	128	24	aut	Meyer-128-2005	human head	10	False	abvd-abvd-128-35	upoʔo	u + p o ʔ o	88555		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUHU	128.Y.V 128._._ 128.P.C 128.U.V 128.H.C 128.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poʔo	0	528 526	u ◦ p o ʔ o	? ?
5580	FutunaAniwa_156	Futuna-Aniwa	head	futu1245	uru	1256	156	24	fut	POLLEX		1	False	abvd-abvd-156-32	uru	u r u	8367		1---head	38	vcv	7 5 7	XBZ	YRY	156.Y.V 156.R.C 156.Y.V	1.5 1.75 0.8	uru	0	527	- u r u	?
5817	Hawaiian_52	Hawaiian	head	hawa1245	po'o	1256	52	24	haw	71458		10	False	abvd-abvd-52-26	po'o	p o ʔ o	8263		10---head	124	cvcv	1 7 1 7	AXBZ	PUHU	52.P.C 52.U.V 52.H.C 52.U.V	2.0 1.5 1.75 0.8	poʔo	0	526	p o ʔ o	?
6116	Rarotongan_58	Rarotongan	head	raro1241	upoko	1256	58	24	rar	POLLEX	Head	10	False	abvd-abvd-58-38	upoko	u + p o k o	8269		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUKU	58.Y.V 58._._ 58.P.C 58.U.V 58.K.C 58.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poko	0	528 526	u ◦ p o k o	? ?
6330	Penrhyn_235	Penrhyn	head	penr1237	upoko	1256	235	24	pnh	POLLEX	Head	10	False	abvd-abvd-235-26	upoko	u + p o k o	8446		10---head	124	vcvcv	7 9 1 7 1 7	X_AXBZ	Y_PUKU	235.Y.V 235._._ 235.P.C 235.U.V 235.K.C 235.U.V	1.5 0.0 2.0 1.5 1.75 0.8	u+poko	0	528 526	u ◦ p o k o	? ?
6589	Nukuria_1212	Nukeria	head	nuku1259	pokouru	1256	1212	24	nur	Davletshin-1212-2015		10,62	False	abvd-abvd-1212-29	pokouru	p o k o + u r u	290884		10---head	124	cvcvvcv	1 7 1 7 9 7 5 7	AXBZ_XBZ	PUKU_YRY	1212.P.C 1212.U.V 1212.K.C 1212.U.V 1212._._ 1212.Y.V 1212.R.C 1212.Y.V	2.0 1.5 1.75 0.8 0.0 1.5 1.75 0.8	poko+uru	0	526 527	p o k o ◦ - u r u	? ?
6881	Samoan_118	Samoan	head	samo1305	ulu	1256	118	24	smo	Blust-118-2005		1	False	abvd-abvd-118-30	ulu	u l u	8329		1---head	38	vcv	7 5 7	XBZ	YLY	118.Y.V 118.L.C 118.Y.V	1.5 1.75 0.8	ulu	0	527	- u l u	?
7145	RennellBellona_206	Rennellese	head	renn1242	'ugu	1256	206	24	mnv	POLLEX	Head, hair of the head (Ebt)	1	False	abvd-abvd-206-27	'ugu	ʔ u ⁿg u	88565		1---head	38	cvcv	1 7 1 7	AXBZ	HYKY	206.H.C 206.Y.V 206.K.C 206.Y.V	2.0 1.5 1.75 0.8	ʔugu	1	527	ʔ u ⁿg u	?
7392	Tuvalu_753	Nanumea	head	tuva1244	piho	1256	753	24	tvl	29903		10	False	abvd-abvd-753-39	piho	p i h o	192252		10---head	124	cvcv	1 7 3 7	AXBZ	PIHU	753.P.C 753.I.V 753.H.C 753.U.V	2.0 1.5 1.75 0.8	piho	0	526	p i h o	?
7393	Tuvalu_753	Nanumea	head	tuva1244	ulu	1256	753	24	tvl	29903		1	False	abvd-abvd-753-38	ulu	u l u	192251		1---head	38	vcv	7 5 7	XBZ	YLY	753.Y.V 753.L.C 753.Y.V	1.5 1.75 0.8	ulu	0	527	- u l u	?
7627	Anuta_253	Anuta	head	anut1237	uru	1256	253	24	aud	POLLEX	Head (Yen)	1	False	abvd-abvd-253-30	uru	u r u	88571		1---head	38	vcv	7 5 7	XBZ	YRY	253.Y.V 253.R.C 253.Y.V	1.5 1.75 0.8	uru	0	527	- u r u	?
84	VaeakauTaumako_375	Vaeakau-Taumako	heavy	pile1238	maha	1210	375	142	piv	Hovdhaugen-375-2009		46	False	abvd-abvd-375-173	maha	m a h a	89540		46---heavy	911	cvcv	4 7 3 7	AXBZ	MAHA	375.M.C 375.A.V 375.H.C 375.A.V	2.0 1.5 1.75 0.8	maha	0	534	m - - a h a	?
324	Wallisian_258	Uvea, East	heavy	wall1257	mamafa	1210	258	142	wls	POLLEX	Heavy	46,67	False	abvd-abvd-258-207	mamafa	m a + m a f a	50595		46---heavy	911	cvcvcv	4 7 9 4 7 3 7	AX_AXBZ	MA_MABA	258.M.C 258.A.V 258._._ 258.M.C 258.A.V 258.B.C 258.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ma+mafa	0	536 534	m a ◦ m - - a f a	? ?
569	Polynesian_658	Proto-Polynesian	heavy	poly1242	*ma-mafa	1210	658	142		PawleyOC	(b)PEPn *taumafa, *taimafa	46,67	False	abvd-abvd-658-159	*ma-mafa	m a + m a f a	169820		46---heavy	911	cv+cvcv	4 7 9 4 7 3 7	AX_AXBZ	MA_MABA	658.M.C 658.A.V 658._._ 658.M.C 658.A.V 658.B.C 658.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ma+mafa	0	536 534	m a ◦ m - - a f a	? ?
797	Maori_85	Maori	heavy	maor1246	taimaha	1210	85	142	mri	Biggs-85-2005		46,66	False	abvd-abvd-85-149	taimaha	t a i + m a h a	50422		46---heavy	911	cvvcvcv	1 7 7 9 4 7 3 7	AXZ_AXBZ	TAI_MAHA	85.T.C 85.A.V 85.I.V 85._._ 85.M.C 85.A.V 85.H.C 85.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	tai+maha	0	535 534	t a i ◦ m - - a h a	? ?
1012	Kapingamarangi_217	Kapingamarangi	heavy	kapi1249	daa/maha/	1210	217	142	kpg	POLLEX	Heavy (Lbr)	46,66	False	abvd-abvd-217-188	maha	m a h a	122744	taa/maha/	46---heavy	911	cvcv	4 7 3 7	AXBZ	MAHA	217.M.C 217.A.V 217.H.C 217.A.V	2.0 1.5 1.75 0.8	maha	0	534	m - - a h a	?
1242	Tahitian_173	Tahitian (Modern)	heavy	tahi1242	toiaha	1210	173	142	tah	Clark-173-2005		46,66	False	abvd-abvd-173-161	toiaha	t o i + a h a	79357	teiaha	46---heavy	911	cvvvcv	1 7 7 9 7 3 7	AXZ_XBZ	TUI_AHA	173.T.C 173.U.V 173.I.V 173._._ 173.A.V 173.H.C 173.A.V	2.0 1.5 0.8 0.0 1.5 1.75 0.8	toi+aha	0	535 534	t o i ◦ - - - a h a	? ?
1460	Emae_1030	Emae (Makatea)	heavy	emae1237	mamafa	1210	1030	142	mmw	52375		46,67	False	abvd-abvd-1030-130	mamafa	m a + m a f a	262606		46---heavy	911	cvcvcv	4 7 9 4 7 3 7	AX_AXBZ	MA_MABA	1030.M.C 1030.A.V 1030._._ 1030.M.C 1030.A.V 1030.B.C 1030.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ma+mafa	0	536 534	m a ◦ m - - a f a	? ?
1674	Rapanui_264	Rapanui (Easter Island)	heavy	rapa1244	pagaha'a	1210	264	142	rap	POLLEX	possible metathesis?	46?	False	abvd-abvd-264-220	pagaha'a	p a ŋ a + h a ʔ a	130639		46?---heavy	916	cvcvcvcv	1 7 1 7 9 3 7 1 7	AXBZ_AXBZ	PAKA_HAHA	264.P.C 264.A.V 264.K.C 264.A.V 264._._ 264.H.C 264.A.V 264.H.C 264.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	paga+haʔa	0	540 534	p a g a ◦ - h - a ʔ a	? ?
1928	Mangareva_239	Mangareva	heavy	mang1401	kikikiki	1210	239	142	mrv	POLLEX			False	abvd-abvd-239-254	kikikiki	k i k i + k i k i	321559		1928---heavy	486	cvcvcvcv	1 7 1 7 9 1 7 1 7	AXBZ_AXBZ	KIKI_KIKI	239.K.C 239.I.V 239.K.C 239.I.V 239._._ 239.K.C 239.I.V 239.K.C 239.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	kiki+kiki	0	543 542	k i k i ◦ k i k i	? ?
1929	Mangareva_239	Mangareva	heavy	mang1401	teimaha	1210	239	142	mrv	POLLEX	Heavy	46,66	False	abvd-abvd-239-253	teimaha	t e i + m a h a	50576		46---heavy	911	cvvcvcv	1 7 7 9 4 7 3 7	AXZ_AXBZ	TEI_MAHA	239.T.C 239.E.V 239.I.V 239._._ 239.M.C 239.A.V 239.H.C 239.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	tei+maha	0	535 534	t e i ◦ m - - a h a	? ?
2180	Luangiua_238	Luangiua	heavy	onto1237	m(m)aha	1210	238	142	ojv	POLLEX	Heavy	46,67	False	abvd-abvd-238-155	maha	m a h a	50575		46---heavy	911	cvcv	4 7 3 7	AXBZ	MAHA	238.M.C 238.A.V 238.H.C 238.A.V	2.0 1.5 1.75 0.8	maha	0	534	m - - a h a	?
2401	TongaTongaIslands_136	Tongan	heavy	tong1325	mamafa	1210	136	142	ton	117207		46,67	False	abvd-abvd-136-152	mamafa	m a + m a f a	50473		46---heavy	911	cvcvcv	4 7 9 4 7 3 7	AX_AXBZ	MA_MABA	136.M.C 136.A.V 136._._ 136.M.C 136.A.V 136.B.C 136.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ma+mafa	0	536 534	m a ◦ m - - a f a	? ?
2630	RakahangaManihiki_589	Manihiki	heavy	raka1237	taimaha	1210	589	142	rkh	Clark-589-2008		46,66	False	abvd-abvd-589-220	taimaha	t a i + m a h a	153336		46---heavy	911	cvvcvcv	1 7 7 9 4 7 3 7	AXZ_AXBZ	TAI_MAHA	589.T.C 589.A.V 589.I.V 589._._ 589.M.C 589.A.V 589.H.C 589.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	tai+maha	0	535 534	t a i ◦ m - - a h a	? ?
2901	Tikopia_155	Tikopia	heavy	tiko1237	mafa	1210	155	142	tkp	POLLEX	Heavy, weighty (Fth)	46	False	abvd-abvd-155-179	mafa	m a f a	50492		46---heavy	911	cvcv	4 7 3 7	AXBZ	MABA	155.M.C 155.A.V 155.B.C 155.A.V	2.0 1.5 1.75 0.8	mafa	0	534	m - - a f a	?
3142	Sikaiana_243	Sikaiana	heavy	sika1261	mmaha	1210	243	142	sky	POLLEX	Heavy	46,67	False	abvd-abvd-243-161	mmaha	m m a h a	50580		46---heavy	911	ccvcv	4 4 7 3 7	ACYBZ	MMAHA	243.M.C 243.M.C 243.A.V 243.H.C 243.A.V	2.0 1.5 1.3 1.75 0.8	mmaha	0	534	m m - a h a	?
3387	NorthMarquesan_38	Marquesan	heavy	nort2845	toko	1210	38	142	mrq	POLLEX		38	False	abvd-abvd-38-261	toko	t o k o	135731		38---heavy	774	cvcv	1 7 1 7	AXBZ	TUKU	38.T.C 38.U.V 38.K.C 38.U.V	2.0 1.5 1.75 0.8	toko	0	537	t o k o	?
3388	NorthMarquesan_38	Marquesan	heavy	nort2845	tono	1210	38	142	mrq	POLLEX			False	abvd-abvd-38-260	tono	t o n o	50375		3388---heavy	722	cvcv	1 7 4 7	AXBZ	TUNU	38.T.C 38.U.V 38.N.C 38.U.V	2.0 1.5 1.75 0.8	tono	0	537	t o n o	?
3674	EastFutuna_210	Futuna, East	heavy	east2447	mamafa	1210	210	142	fud	POLLEX	Heavy (Bgs)	46,67	False	abvd-abvd-210-229	mamafa	m a + m a f a	50547		46---heavy	911	cvcvcv	4 7 9 4 7 3 7	AX_AXBZ	MA_MABA	210.M.C 210.A.V 210._._ 210.M.C 210.A.V 210.B.C 210.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ma+mafa	0	536 534	m a ◦ m - - a f a	? ?
3996	Pukapuka_152	Pukapuka	heavy	puka1242	taewana	1210	152	142	pkp	Salisbury-152-2005		46,66?	False	abvd-abvd-152-250	taewana	t a e + w a n a	79355	taenawa	46---heavy	911	cvvcvcv	1 7 7 9 6 7 4 7	AXZ_AXBZ	TAE_WANA	152.T.C 152.A.V 152.E.V 152._._ 152.W.C 152.A.V 152.N.C 152.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	tae+wana	0	535 541	t a e ◦ w a n a	? ?
4260	Mele-Fila_1163	Fila	heavy	mele1250	ma·fa	1210	1163	142	mxe	52375		46	False	abvd-abvd-1163-128	ma·fa	m a f a	262616		46---heavy	911	cv+cv	4 7 3 7	AXBZ	MABA	1163.M.C 1163.A.V 1163.B.C 1163.A.V	2.0 1.5 1.75 0.8	mafa	0	534	m - - a f a	?
4457	Austral_1213	Ra'ivavae	heavy	aust1304	toimaha	1210	1213	142	aut	Tamaititahio-1213-2015		46,66	False	abvd-abvd-1213-131	toimaha	t o i + m a h a	291281		46---heavy	911	cvvcvcv	1 7 7 9 4 7 3 7	AXZ_AXBZ	TUI_MAHA	1213.T.C 1213.U.V 1213.I.V 1213._._ 1213.M.C 1213.A.V 1213.H.C 1213.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	toi+maha	0	535 534	t o i ◦ m - - a h a	? ?
4657	Tuamotuan_246	Tuamotu	heavy	tuam1242	tuʔatuʔa	1210	246	142	pmt	POLLEX	Pollex 06: Tu?atu?a. :Thick, bulging, heavy (Stn)		False	abvd-abvd-246-209	tuʔatuʔa	t u ʔ a + t u ʔ a	90664		4657---heavy	915	cvcvcvcv	1 7 1 7 9 1 7 1 7	AXBZ_AXBZ	TYHA_TYHA	246.T.C 246.Y.V 246.H.C 246.A.V 246._._ 246.T.C 246.Y.V 246.H.C 246.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	tuʔa+tuʔa	0	539 538	t u ʔ a ◦ t u ʔ a	? ?
4920	Niuean_247	Niue	heavy	niue1239	mamafa	1210	247	142	niu	POLLEX	Heavy	46,67	False	abvd-abvd-247-202	mamafa	m a + m a f a	50584		46---heavy	911	cvcvcv	4 7 9 4 7 3 7	AX_AXBZ	MA_MABA	247.M.C 247.A.V 247._._ 247.M.C 247.A.V 247.B.C 247.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ma+mafa	0	536 534	m a ◦ m - - a f a	? ?
5178	Austral_128	Rurutuan	heavy	aust1304	tiaʔa	1210	128	142	aut	Meyer-128-2005		46,66	False	abvd-abvd-128-187	tiaʔa	t i a ʔ a	50465		46---heavy	911	cvvcv	1 7 7 1 7	AXYBZ	TIAHA	128.T.C 128.I.V 128.A.V 128.H.C 128.A.V	2.0 1.5 1.3 1.75 0.8	tiaʔa	0	534	- t i a ʔ a	?
5436	FutunaAniwa_156	Futuna-Aniwa	heavy	futu1245	mafa	1210	156	142	fut	POLLEX	Heavy	46	False	abvd-abvd-156-215	mafa	m a f a	50598	hmafa [ṃafa]	46---heavy	911	cvcv	4 7 3 7	AXBZ	MABA	156.M.C 156.A.V 156.B.C 156.A.V	2.0 1.5 1.75 0.8	mafa	0	534	m - - a f a	?
5687	Hawaiian_52	Hawaiian	heavy	hawa1245	kaumaha	1210	52	142	haw	71458		46	False	abvd-abvd-52-160	kaumaha	k a u + m a h a	50389		46---heavy	911	cvvcvcv	1 7 7 9 4 7 3 7	AXZ_AXBZ	KAY_MAHA	52.K.C 52.A.V 52.Y.V 52._._ 52.M.C 52.A.V 52.H.C 52.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	kau+maha	0	544 534	k a u ◦ m - - a h a	? ?
5937	Rarotongan_58	Rarotongan	heavy	raro1241	teimaà	1210	58	142	rar	POLLEX	Weight, heaviness, load (Sve)	46,66	False	abvd-abvd-58-244	teimaà	t e i + m a ʔ a	122742	tai/maà/ // tei/maà/	46---heavy	911	cvvcvcv	1 7 7 9 4 7 1 7	AXZ_AXBZ	TEI_MAHA	58.T.C 58.E.V 58.I.V 58._._ 58.M.C 58.A.V 58.H.C 58.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	tei+maʔa	0	535 534	t e i ◦ m - - a ʔ a	? ?
6211	Penrhyn_235	Penrhyn	heavy	penr1237	taimaha	1210	235	142	pnh	POLLEX	Heavy	46,66	False	abvd-abvd-235-148	taimaha	t a i + m a h a	122746	tai/mafa	46---heavy	911	cvvcvcv	1 7 7 9 4 7 3 7	AXZ_AXBZ	TAI_MAHA	235.T.C 235.A.V 235.I.V 235._._ 235.M.C 235.A.V 235.H.C 235.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	tai+maha	0	535 534	t a i ◦ m - - a h a	? ?
